"song_key","total_ms_played","total_minutes_played","total_hours_played","play_count"
"Post Malone - I Fall Apart","3561","0.05935","0.0009891666666666","3"
"the pillows - I think I can","3560","0.0593333333333333","0.0009888888888888","1"
"Drake - Free Smoke","3560","0.0593333333333333","0.0009888888888888","1"
"Ghost Town DJs - My Boo - Hitman's Club Mix","3558","0.0593","0.0009883333333333","3"
"Travis Scott - Days Before Rodeo: The Prayer","3555","0.05925","0.0009874999999999","2"
"Carole King - It's Too Late","3554","0.0592333333333333","0.0009872222222222","2"
"Maroon 5 - Sunday Morning - Acoustic","3553","0.0592166666666666","0.0009869444444444","2"
"Hiroyuki Sawano - Two - Lives","3552","0.0592","0.0009866666666666","1"
"wave to earth - love.","3550","0.0591666666666666","0.0009861111111111","1"
"THE CHARM PARK - 花が咲く道","3541","0.0590166666666666","0.0009836111111111","1"
"Kevin MacLeod - Darkest Child","3541","0.0590166666666666","0.0009836111111111","1"
"Porn Sounds - Tasting Cum Like A Pornstar","3541","0.0590166666666666","0.0009836111111111","1"
"San E - A midsummer night's sweetness","3541","0.0590166666666666","0.0009836111111111","1"
"Lil Uzi Vert - Wassup (feat. Future)","3540","0.059","0.0009833333333333","2"
"天道花憐(CV.金元寿子)&星ノ守千秋(CV.石見舞菜香)&亜玖璃(CV.大久保瑠美) - GAMERS!","3540","0.059","0.0009833333333333","2"
"Post Malone - Go Flex","3539","0.0589833333333333","0.0009830555555555","2"
"Bruno Mars - Skate","3534","0.0589","0.0009816666666666","2"
"Tory Lanez - Teyana - Lost Tapes 2013","3533","0.0588833333333333","0.0009813888888888","2"
"BIGBANG - FLOWER ROAD","3530","0.0588333333333333","0.0009805555555555","1"
"Ed Sheeran - The A Team","3530","0.0588333333333333","0.0009805555555555","1"
"BTS - UGH!","3530","0.0588333333333333","0.0009805555555555","2"
"Chris Brown - Run Away (feat. Bryson Tiller)","3530","0.0588333333333333","0.0009805555555555","2"
"攬佬SKAI ISYOURGOD - 六爻(Hexagrams)","3529","0.0588166666666666","0.0009802777777777","1"
"Sayfalse - COM MEDO!","3529","0.0588166666666666","0.0009802777777777","1"
"فرقة سلطانيز - إشو كلم شبرن","3529","0.0588166666666666","0.0009802777777777","1"
"Madison Beer - Baby","3529","0.0588166666666666","0.0009802777777777","1"
"Young Slo-Be - Take You","3528","0.0588","0.00098","2"
"Young T & Bugsey - Soca","3528","0.0588","0.00098","3"
"Rick Astley - Slipping Away","3526","0.0587666666666666","0.0009794444444444","1"
"Luh Tyler - Mr. Skii","3522","0.0587","0.0009783333333333","2"
"WWE - Bringin' Da Hood T U (Cryme Tyme)","3522","0.0587","0.0009783333333333","2"
"Outkast - The Way You Move (feat. Sleepy Brown)","3521","0.0586833333333333","0.0009780555555555","2"
"Chill Queen - moonlit stroll","3521","0.0586833333333333","0.0009780555555555","1"
"Vansire - Halcyon Age","3520","0.0586666666666666","0.0009777777777777","2"
"Carrie Underwood - Before He Cheats","3520","0.0586666666666666","0.0009777777777777","4"
"DJ GLK - MTG MALDIÇÃO ETERNA 1.0","3520","0.0586666666666666","0.0009777777777777","1"
"OFFICIAL HIGE DANDISM - Pretender","3520","0.0586666666666666","0.0009777777777777","1"
"Stromae - Formidable","3520","0.0586666666666666","0.0009777777777777","1"
"Long Lake - Eternal Oasis","3520","0.0586666666666666","0.0009777777777777","1"
"Shakka - When Will I See You Again","3520","0.0586666666666666","0.0009777777777777","2"
"FLO - Intro (feat. Cynthia Erivo)","3520","0.0586666666666666","0.0009777777777777","2"
"Survivor - Burning Heart - From """"Rocky IV"""" Soundtrack","3519","0.05865","0.0009775","2"
"Kanye West - Believe What I Say","3519","0.05865","0.0009775","1"
"NCT DREAM - We Go Up","3519","0.05865","0.0009775","4"
"Kanye West - Saint Pablo","3518","0.0586333333333333","0.0009772222222222","2"
"Don Omar - Bandoleros","3511","0.0585166666666666","0.0009752777777777","2"
"Supertramp - Breakfast In America - 2010 Remastered","3511","0.0585166666666666","0.0009752777777777","2"
"AKMU - Last Goodbye","3510","0.0585","0.000975","1"
"Louis Culture - Dance (Everything's Fine)","3510","0.0585","0.000975","1"
"GOT7 - One And Only You","3510","0.0585","0.000975","3"
"looped - 9 Am","3508","0.0584666666666666","0.0009744444444444","1"
"YoungBoy Never Broke Again - FREEDDAWG","3508","0.0584666666666666","0.0009744444444444","4"
"fadinglight - step by step 2.0","3506","0.0584333333333333","0.0009738888888888","1"
"King Tee - Played Like A Piano","3506","0.0584333333333333","0.0009738888888888","1"
"Marcus Layton - Sweet Dreams","3506","0.0584333333333333","0.0009738888888888","1"
"Justin Bieber - Purpose","3506","0.0584333333333333","0.0009738888888888","1"
"Verbal Jint - Favorite (feat. Dynamicduo)","3506","0.0584333333333333","0.0009738888888888","2"
"Lemaitre - Fiction","3506","0.0584333333333333","0.0009738888888888","1"
"nate sib - hold on","3506","0.0584333333333333","0.0009738888888888","1"
"Speaker Knockerz - Count up (Bonus)","3503","0.0583833333333333","0.0009730555555555","1"
"Nepathya - Taal Ko Pani","3499","0.0583166666666666","0.0009719444444444","2"
"Lakpa Sherpa - Jhaskera Dukchha","3499","0.0583166666666666","0.0009719444444444","1"
"Vyron Sk - CYBER PUNK","3498","0.0583","0.0009716666666666","1"
"Future - 56 Nights","3498","0.0583","0.0009716666666666","3"
"Deepak Limbu - Junko Jyoti (From """"Nai Nabhannu La"""") - Male Vocals","3498","0.0583","0.0009716666666666","1"
"KARD - I can't stop","3497","0.0582833333333333","0.0009713888888888","3"
"Metro Boomin - Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","3493","0.0582166666666666","0.0009702777777777","4"
"Mambo King - Mambo N. 5","3490","0.0581666666666666","0.0009694444444444","2"
"The Union Underground - Turn Me On """"Mr. Deadman""""","3490","0.0581666666666666","0.0009694444444444","3"
"Bob Moses - Tearing Me Up - RAC Mix","3486","0.0581","0.0009683333333333","6"
"Speaker Knockerz - Yo Racks","3482","0.0580333333333333","0.0009672222222222","1"
"Higher Brothers - No More (feat. NIKI)","3482","0.0580333333333333","0.0009672222222222","2"
"Aaryan Shah - Renegade (Slowed + Reverb)","3481","0.0580166666666666","0.0009669444444444","1"
"Linkin Park - Papercut","3481","0.0580166666666666","0.0009669444444444","2"
"Pharrell Williams - Cash In Cash Out","3480","0.058","0.0009666666666666","1"
"Big Sean - Bounce Back","3480","0.058","0.0009666666666666","2"
"Aerosmith - Walk This Way","3478","0.0579666666666666","0.0009661111111111","1"
"Gangadhar Murmu - Desi Dingra Kora","3478","0.0579666666666666","0.0009661111111111","1"
"Pratap Bhattarai - Mohani Nakha","3478","0.0579666666666666","0.0009661111111111","1"
"sosocamo - there he go","3478","0.0579666666666666","0.0009661111111111","2"
"JINU - CALL ANYTIME","3477","0.05795","0.0009658333333333","3"
"Elevation Worship - O Come to the Altar (Live)","3477","0.05795","0.0009658333333333","1"
"AP Dhillon - Arrogant","3477","0.05795","0.0009658333333333","2"
"RADWIMPS - Theme of """"Weathering With You""""","3477","0.05795","0.0009658333333333","1"
"Sasso - Rêves de gosse","3477","0.05795","0.0009658333333333","1"
"Alex Isley - Under The Moon","3477","0.05795","0.0009658333333333","1"
"Royal Blood - Come on Over","3477","0.05795","0.0009658333333333","1"
"Hiroaki Tsutsumi - 赤橙の日々","3477","0.05795","0.0009658333333333","1"
"Jason Yan - Losing Myself","3477","0.05795","0.0009658333333333","1"
"Childish Gambino - Retro [ROUGH]","3477","0.05795","0.0009658333333333","1"
"Luna Haruna - Startear","3477","0.05795","0.0009658333333333","2"
"Jagged Edge - Let's Get Married (Remix)","3477","0.05795","0.0009658333333333","1"
"Central Cee - Gen Z Luv","3474","0.0579","0.000965","2"
"Chris Brown - Kiss Kiss (feat. T-Pain)","3474","0.0579","0.000965","5"
"Fame on Fire - XO TOUR Llif3","3472","0.0578666666666666","0.0009644444444444","2"
"lilbubblegum - af1","3471","0.05785","0.0009641666666666","5"
"Recitativo - Believe (第48-115話 OP)","3466","0.0577666666666666","0.0009627777777777","4"
"Charlie Sloth - Purple (feat. Polo G & Deno)","3466","0.0577666666666666","0.0009627777777777","2"
"Kalash - Mwaka Moon","3465","0.05775","0.0009625","2"
"Henry Mancini - Moon River - From """"Breakfast At Tiffanys""""","3460","0.0576666666666666","0.0009611111111111","1"
"Jacob Vallen - Wish I Never Met You","3460","0.0576666666666666","0.0009611111111111","2"
"David Bowie - Heroes - 2017 Remaster","3460","0.0576666666666666","0.0009611111111111","1"
"Rixton - Me And My Broken Heart","3459","0.05765","0.0009608333333333","5"
"Yung Fazo - FALLIN","3459","0.05765","0.0009608333333333","1"
"Kofi Stone - Stories In Pyjamas","3459","0.05765","0.0009608333333333","1"
"Destxmido - Molly - Remix","3459","0.05765","0.0009608333333333","2"
"Sai Abhyankkar - Katchi Sera - From """"Think Indie""""","3459","0.05765","0.0009608333333333","1"
"Tsuneo Imahori - CROWNING GLORY","3456","0.0576","0.00096","2"
"Sanchit Balhara - Khalid's Theme - Instrumental","3456","0.0576","0.00096","1"
"elevatetoday - IT'S ME NOT YOU","3455","0.0575833333333333","0.0009597222222222","1"
"WWE - WWE: All Hail The Queen (Charlotte Flair)","3455","0.0575833333333333","0.0009597222222222","1"
"RADWIMPS - Dream Lantern - English Version","3455","0.0575833333333333","0.0009597222222222","1"
"HeadHunter - Doyalike","3455","0.0575833333333333","0.0009597222222222","3"
"majiko - WISH","3455","0.0575833333333333","0.0009597222222222","1"
"Adam Lambert - Ghost Town","3453","0.05755","0.0009591666666666","4"
"CLC - ME","3453","0.05755","0.0009591666666666","3"
"PARTYNEXTDOOR - SOMEBODY LOVES ME","3452","0.0575333333333333","0.0009588888888888","3"
"Clara La San - Feel Good","3451","0.0575166666666666","0.0009586111111111","4"
"Bebe Rexha - 2 Souls on Fire (feat. Quavo)","3450","0.0575","0.0009583333333333","1"
"Camila - Todo Cambió","3450","0.0575","0.0009583333333333","2"
"Katy Perry - E.T.","3450","0.0575","0.0009583333333333","1"
"高田 梢枝 - 秘密基地","3450","0.0575","0.0009583333333333","1"
"tana - Living Lavish","3443","0.0573833333333333","0.0009563888888888","5"
"Empire Of The Sun - Alive","3440","0.0573333333333333","0.0009555555555555","2"
"XXXTENTACION - Train food","3440","0.0573333333333333","0.0009555555555555","2"
"Joey Bada$$ - World Domination","3436","0.0572666666666666","0.0009544444444444","1"
"Thrilliam Angels - I Might Brake, But I Wont - Instrumental - Slowed Down","3436","0.0572666666666666","0.0009544444444444","2"
"Rotimi - In My Bed","3436","0.0572666666666666","0.0009544444444444","4"
"Blood Orange - Wish","3435","0.05725","0.0009541666666666","2"
"RADWIMPS - Sky Clearing Up","3434","0.0572333333333333","0.0009538888888888","1"
"Khaled - C’est la vie","3434","0.0572333333333333","0.0009538888888888","1"
"PELICAN FANCLUB - 三原色","3434","0.0572333333333333","0.0009538888888888","1"
"Third Eye Blind - Semi-Charmed Life","3434","0.0572333333333333","0.0009538888888888","1"
"PARTYNEXTDOOR - FWU","3433","0.0572166666666666","0.0009536111111111","5"
"ZOID LAND - midnight sun (ramzoid x hal walker)","3433","0.0572166666666666","0.0009536111111111","5"
"FRMTN - Pleasure","3432","0.0572","0.0009533333333333","4"
"wewantwraiths - Dj Party (Monster)","3430","0.0571666666666666","0.0009527777777777","1"
"Dr. Dre - The Message","3430","0.0571666666666666","0.0009527777777777","4"
"Cottonwood Firing Squad - hospital beach","3427","0.0571166666666666","0.0009519444444444","3"
"Crumb - Ice Melt","3427","0.0571166666666666","0.0009519444444444","3"
"HWASA - Maria","3426","0.0571","0.0009516666666666","7"
"Lil Uzi Vert - No Auto (feat. Lil Durk)","3422","0.0570333333333333","0.0009505555555555","2"
"Yeek - Only in the West","3419","0.0569833333333333","0.0009497222222222","4"
"Apink - %%(Eung Eung)","3416","0.0569333333333333","0.0009488888888888","4"
"Playboi Carti - HBA","3414","0.0569","0.0009483333333333","5"
"Moha La Squale - Santa Monica","3413","0.0568833333333333","0.0009480555555555","1"
"Aaron May - Focus (Interlude)","3413","0.0568833333333333","0.0009480555555555","1"
"Westside Gunn - George Bondo (feat. Conway the Machine & Benny The Butcher)","3413","0.0568833333333333","0.0009480555555555","4"
"Fredo - They Ain't 100","3413","0.0568833333333333","0.0009480555555555","1"
"Naps - Chicha kaloud","3413","0.0568833333333333","0.0009480555555555","2"
"BLACKPINK - Pink Venom","3412","0.0568666666666666","0.0009477777777777","3"
"LUCKY TAPES - BLUE feat. kojikoji","3410","0.0568333333333333","0.0009472222222222","1"
"QKReign - missing life","3410","0.0568333333333333","0.0009472222222222","2"
"Lotto Boyzz - 44","3405","0.05675","0.0009458333333333","5"
"DMX - Ruff Ryders' Anthem","3400","0.0566666666666666","0.0009444444444444","3"
"Bruce Faulconer - Vegeta's Theme","3400","0.0566666666666666","0.0009444444444444","1"
"The Smiths - I Don't Owe You Anything - 2011 Remaster","3400","0.0566666666666666","0.0009444444444444","3"
"Paramore - That's What You Get","3398","0.0566333333333333","0.0009438888888888","3"
"Adam Port - Move","3398","0.0566333333333333","0.0009438888888888","6"
"Beyoncé - All Night","3395","0.0565833333333333","0.0009430555555555","2"
"The Stone Roses - I Wanna Be Adored - Remastered 2009","3391","0.0565166666666666","0.0009419444444444","1"
"PENOMECO - Do Ma Thang","3391","0.0565166666666666","0.0009419444444444","1"
"Music Factory - A New Kind Of Love (TikTok Edit) - Remix","3390","0.0565","0.0009416666666666","1"
"Sonder - Break You Off","3388","0.0564666666666666","0.0009411111111111","6"
"KANA-BOON - スパイラル","3387","0.05645","0.0009408333333333","3"
"The Whatnauts - She's Gone to Another","3384","0.0564","0.00094","2"
"311 - Amber","3382","0.0563666666666666","0.0009394444444444","3"
"Headie One - Both","3380","0.0563333333333333","0.0009388888888888","6"
"Britney Spears - Womanizer","3380","0.0563333333333333","0.0009388888888888","5"
"Ed Sheeran - Galway Girl","3380","0.0563333333333333","0.0009388888888888","3"
"Saga Faye - Who are you?","3373","0.0562166666666666","0.0009369444444444","4"
"Gunna - south to west","3371","0.0561833333333333","0.0009363888888888","3"
"KANA-BOON - スターマーカー","3370","0.0561666666666666","0.0009361111111111","2"
"Rob Vicious - Walked","3370","0.0561666666666666","0.0009361111111111","1"
"The Act - It's Pink","3370","0.0561666666666666","0.0009361111111111","2"
"Tesher - Jalebi Baby (Tesher x Jason Derulo)","3370","0.0561666666666666","0.0009361111111111","3"
"The Internet - Roll (Burbank Funk) - KAYTRANADA Remix","3370","0.0561666666666666","0.0009361111111111","1"
"Breaking Benjamin - The Diary of Jane - Single Version","3370","0.0561666666666666","0.0009361111111111","1"
"Röyksopp - Rising Urge (Lost Tapes) - Original","3370","0.0561666666666666","0.0009361111111111","2"
"Olivia Rodrigo - bad idea right?","3370","0.0561666666666666","0.0009361111111111","1"
"Flying Lotus - The Room","3370","0.0561666666666666","0.0009361111111111","1"
"Choi Seo Hyun - Juice (Prod. CODE KUNST)","3370","0.0561666666666666","0.0009361111111111","1"
"PinkPantheress - Stateside","3368","0.0561333333333333","0.0009355555555555","2"
"Dreezy - Body","3366","0.0561","0.000935","1"
"EST Gee - 5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)","3366","0.0561","0.000935","2"
"FalKKonE - A Cruel Angel's Thesis (From """"Neon Genesis Evangelion"""")","3366","0.0561","0.000935","1"
"MF DOOM - ?","3365","0.0560833333333333","0.0009347222222222","1"
"Faye Webster - Better Distractions","3363","0.05605","0.0009341666666666","1"
"前口渉 - これはこれで呑気です","3360","0.056","0.0009333333333333","1"
"Merri Snedden - you right luxurious","3360","0.056","0.0009333333333333","2"
"Alisa Takigawa - わがまま","3351","0.05585","0.0009308333333333","3"
"Cuco - Lo Que Siento","3351","0.05585","0.0009308333333333","6"
"MC Rogê - Sem Essa de Perder","3350","0.0558333333333333","0.0009305555555555","1"
"Elijah Lee - Flying Away","3350","0.0558333333333333","0.0009305555555555","1"
"Jung Kook - Stay Alive (Prod. SUGA of BTS)","3349","0.0558166666666666","0.0009302777777777","1"
"SEATBELTS - Tank! - TV stretch","3349","0.0558166666666666","0.0009302777777777","1"
"NUEKI - NIGHT CITY","3349","0.0558166666666666","0.0009302777777777","1"
"Mac Miller - Good News","3349","0.0558166666666666","0.0009302777777777","1"
"IU - Through the Night","3349","0.0558166666666666","0.0009302777777777","4"
"Caio Luccas - Até o Final","3348","0.0558","0.00093","2"
"Octavian - Little","3346","0.0557666666666666","0.0009294444444444","3"
"Travis Scott - SHYNE","3346","0.0557666666666666","0.0009294444444444","2"
"ONIBI - No Role Modelz - Sped Up","3343","0.0557166666666666","0.0009286111111111","1"
"NextYoungin - 3 Musketeers","3343","0.0557166666666666","0.0009286111111111","1"
"Russ - SUMMER AT 7","3342","0.0557","0.0009283333333333","3"
"Broadleaf Radio - Alperess","3338","0.0556333333333333","0.0009272222222222","1"
"A2h - Le cœur des filles","3338","0.0556333333333333","0.0009272222222222","1"
"DaBaby - Ball If I Want To","3335","0.0555833333333333","0.0009263888888888","2"
"The Ponderosa Twins Plus One - Bound","3335","0.0555833333333333","0.0009263888888888","7"
"BTS - Dis-ease","3329","0.0554833333333333","0.0009247222222222","5"
"yurisa - lemon","3328","0.0554666666666666","0.0009244444444444","1"
"freemyswag - feel like this","3328","0.0554666666666666","0.0009244444444444","3"
"convolk - When Ur Pizza Rolls R Done","3328","0.0554666666666666","0.0009244444444444","1"
"Drake - Digital Dash","3327","0.05545","0.0009241666666666","3"
